Page ID,Page name,Disclaimer,Amount spent (MYR)
458743847537771,Dr Azman Ismail Ahli Parlimen Kuala Kedah,Kusyary Bin Che Rus,≤100
106385625601607,Razak Ridzuan,AMANAH,≤100
104801675783784,Mazween Mokhtar,These ads ran without a disclaimer,≤100
109951580791165,Gavin Way 魏家颖,Gavin Way,≤100
1721351294762333,RIZKA,These ads ran without a disclaimer,≤100
1445512262126193,蕉赖十一哩华小校友会,These ads ran without a disclaimer,≤100
748135665373077,Karupaiya Mutusami,Kusyary Bin Che Rus,≤100
171872689830275,El Faruefi Hq,These ads ran without a disclaimer,≤100
340011824765,Rodziah Ismail,Parti Keadilan Rakyat,≤100
216926965005999,HKTDC Exhibition Channel 香港貿發局展覽頻道,These ads ran without a disclaimer,≤100
127037124035476,Cyberport 數碼港,These ads ran without a disclaimer,≤100
1531570613776466,拾方視角,These ads ran without a disclaimer,≤100
7783116506,Animals Asia,These ads ran without a disclaimer,≤100
102254635197321,超跑联盟 Super Car League,These ads ran without a disclaimer,≤100
100711032853477,Farhan Shah Ridzuan,Farhan Shah,≤100
414346502371601,Parti Pribumi Bersatu Malaysia Ipoh Timur,Khairul Azmel Bin Mohammed,≤100
846837278740835,Shatiri FanClub  - Kota Damansara,YB Shatiri Mansor,≤100
108602371685931,足球營SoccerCamp,These ads ran without a disclaimer,≤100
322415954892106,Michelle Ng Mei Sze 黄美诗,Michelle Ng Mei Sze,≤100
1788750174499300,Tan Gim Tuan - GT,Tan Gim Tuan,≤100
429353417255562,Dato' Sri Dr. Santhara,Rafi Ahmed Bin Wasi Ahmad,≤100
119405895873,Huawei,These ads ran without a disclaimer,≤100
693604094104222,Cerita viral terkini,These ads ran without a disclaimer,≤100
122375574472796,Wong Chai Yi,Parti Keadilan Rakyat Cabang Gopeng,≤100
111185920236701,Principal Malaysia,These ads ran without a disclaimer,≤100
100527411918996,花语轩富贵花Innocence Adenium,These ads ran without a disclaimer,≤100
142523182588387,Dato' Hj Abdul Halim Hussain,Abdul Halim Bin Hussain,≤100
148747191113,MASTIKA,Utusan Binders,≤100
205423682862251,李偉康 Lee Wai Hong,Wai Hong Lee,≤100
2079633679001251,YK Teoh • 股票特训赢,These ads ran without a disclaimer,≤100
104857078926018,ClozetKita,These ads ran without a disclaimer,≤100
2209033882473334,Sahabat Anwar Ibrahim,Siti Nur Izzati Binti Mohamad Nazary,≤100
225180164621461,Papasan Canteen,These ads ran without a disclaimer,≤100
181209151921795,Parti Keadilan Rakyat,Parti Keadilan Rakyat,≤100
524923837546004,Simon Ooi Tze Min,parti keadilan rakyat,≤100
160203857956575,Yayasan An Nabawi,These ads ran without a disclaimer,≤100
108752471400410,Vcorp Capital,These ads ran without a disclaimer,≤100
1029939203742059,JCX Tech Enterprise,These ads ran without a disclaimer,≤100
225640738118687,Pakat Sokong Dato' Supardi,These ads ran without a disclaimer,≤100
111727864897630,D'Kayyla Palace Cameron Highlands,These ads ran without a disclaimer,≤100
105293618971080,Belcron,These ads ran without a disclaimer,≤100
107037678885540,Nurul Ashikin,These ads ran without a disclaimer,≤100
103377738853281,Berita Kesihatan Malaysia,These ads ran without a disclaimer,≤100
1524465961114642,马来西亚年度汉字 Malaysia Annual Selection of Chinese Characters,These ads ran without a disclaimer,≤100
105510714351768,Razak Ridzuan Untuk Tasek Gelugor,Razak Ridzuan Untuk Tasek Gelugor,≤100
107306491631700,GKtv Law,These ads ran without a disclaimer,≤100
804067589671488,Mohamed Sukri Omar,Mohamed Sukri Bin Omar,≤100
1646496448900510,Thye Hin - Trading Sdn. Bhd. - Seremban,These ads ran without a disclaimer,≤100
102277369368571,Haji Noor Azman,Azahari Bin Azemi,≤100
111239113795372,Yuki Yap童装,These ads ran without a disclaimer,≤100
511561258941414,Bong Jenn Fonng 黄振峰,Jenn Fonng Bong,≤100
586213275193710,UPKO Libaran,These ads ran without a disclaimer,≤100
579921238692372,Maria Chin Abdullah,Maria Chin Abdullah,≤100
459834304085543,Lembah Jaya Sejahtera,Lembah Jaya Sejahtera,≤100
101245952792192,Beauty With Vgene,These ads ran without a disclaimer,≤100
107961445168754,Jamu Bundaa,These ads ran without a disclaimer,≤100
423177137785998,Penang My Hometown 我来自槟城,These ads ran without a disclaimer,≤100
1423737014545999,I'm Malaysian 我是马来西亚人,These ads ran without a disclaimer,≤100
100830909366944,Rawatan Enjin Berkesan,These ads ran without a disclaimer,≤100
109323123907267,NOODOU,These ads ran without a disclaimer,≤100
293098370815536,Mohd Rafiq Naizamohideen,Mohd Rafiq Bin Naizamohideen,≤100
105343035665277,OFW CoachJenilyn,These ads ran without a disclaimer,≤100
141667192520382,Ivan Tai 戴靖航,These ads ran without a disclaimer,≤100
106811645425534,Media Matu Daro,Khairul Syafiq Drahman,≤100
504244336417216,Ameerah Bangi,These ads ran without a disclaimer,≤100
106404337616752,Formica ASEAN,These ads ran without a disclaimer,≤100
231300803661301,Tan Kar Hing,Parti Keadilan Rakyat Gopeng,≤100
107227947573776,Dewan Pemuda Pas Kuala Kedah Official,These ads ran without a disclaimer,≤100
105191331427912,Perikatan Nasional Shah Alam,Perikatan Nasional Shah Alam,≤100
105132434950511,Freesiabox barangdapurumah,These ads ran without a disclaimer,≤100
105424640803008,TRT World Forum,These ads ran without a disclaimer,≤100
105396005720390,Sahabat palestin,These ads ran without a disclaimer,≤100
106614905499376,Tee Hooi Ling 郑慧玲,These ads ran without a disclaimer,≤100
128497919916,Tony Pua,Democratic Action Party Malaysia,≤100
100658655666274,Impormasyon PH,These ads ran without a disclaimer,≤100
104799122395213,Berita Pengeluaran Duit Ajaib Halal,These ads ran without a disclaimer,≤100
1556481434584901,Paul Xavier,These ads ran without a disclaimer,≤100
104014344768624,Xifu: Investing Together,These ads ran without a disclaimer,≤100
101367112234481,Chantelle's Secret,These ads ran without a disclaimer,≤100
102706129197113,Noor Najhan Mohamad Salleh,These ads ran without a disclaimer,≤100
255804437808407,Vale,These ads ran without a disclaimer,≤100
105550278980561,Hj.Irmayanty,These ads ran without a disclaimer,≤100
101630852251880,Biro Penerangan Dan Media Parti Warisan Sabah P.191 Kalabakan,Andi Mohd Suffian Bin Mohd Sainal,≤100
364668830685980,Pusat Khidmat Rakyat Parlimen Hulu Selangor,Natasha Nabila Binti Rani,≤100
119548561413030,Mr. Paint Shop,These ads ran without a disclaimer,≤100
172523236104176,Panasonic,These ads ran without a disclaimer,≤100
629531773739424,Jalaluddin Alias,These ads ran without a disclaimer,≤100
165375866806647,Melaka Kini,Melaka Plus,≤100
545672362151698,Empirics,These ads ran without a disclaimer,≤100
101184435294797,Mustafa Shah Abdul Hamid,These ads ran without a disclaimer,≤100
129800943846676,BN PDM Seksyen 8 Shah Alam,These ads ran without a disclaimer,≤100
113396828217799,hariharanrocky,These ads ran without a disclaimer,≤100
112918013453569,PAS Terengganu,PAS TERENGGANU,≤100
622292127886490,Sarawak My Hometown 我来自砂拉越,These ads ran without a disclaimer,≤100
113167777201970,emart24,These ads ran without a disclaimer,≤100
101692052738108,Alex Thien 邓靖强,Thien Ching Qiang,≤100
104778218494439,The Foodie Hub - 鸡丝先生,These ads ran without a disclaimer,≤100
1429942950553593,Adipec Official,These ads ran without a disclaimer,≤100
356078648494148,中華慧燈研修會,These ads ran without a disclaimer,≤100
100266788686931,Restoran Kuan Kei Eateries,These ads ran without a disclaimer,≤100
247668826187379,Taiwan Insider,These ads ran without a disclaimer,≤100
106478931501976,Caricarz.com 找车吧,These ads ran without a disclaimer,≤100
104105445805486,明輝稅稅平安,These ads ran without a disclaimer,≤100
127840240590766,劉必榮國際新聞評論,These ads ran without a disclaimer,≤100
251826234961316,Raja Kamarul Bahrin Shah,AMANAH,≤100
176524702365183,Gan Ping Sieu 颜炳寿 （Official Page）,MCA KLUANG,≤100
109466073861092,People for Peat,These ads ran without a disclaimer,≤100
100262998566710,Perikatan Nasional Gombak,Perikatan Nasional Gombak,≤100
110903643687705,The Asian Woman,These ads ran without a disclaimer,≤100
103930705730392,K - 生发顾问,These ads ran without a disclaimer,≤100
107129638764966,填充霜 Filler Cream,These ads ran without a disclaimer,≤100
103421531471520,Zarraz homestay Cameron highland,These ads ran without a disclaimer,≤100
106457262288790,Zulkifli Fattah - Parti Rakyat Malaysia,Ramesh Sevalingam,≤100
107403848866542,FIFO One Sport,These ads ran without a disclaimer,≤100
24901355594,Alvis Loo 盧雋澕 Sandakan,These ads ran without a disclaimer,≤100
213938935311531,Bersih,BERSIH 2.0 OFFICIAL,≤100
109101454091335,Nur Naira Sofea,These ads ran without a disclaimer,≤100
433262130525766,Pemuda Amanah Parit Buntar,These ads ran without a disclaimer,≤100
1476468672577879,Maulizan Bujang,These ads ran without a disclaimer,≤100
398027267465842,Benz Ekj,These ads ran without a disclaimer,≤100
101820065644784,手牵守 l 聪明玩出潜能,These ads ran without a disclaimer,≤100
100490961908685,noriakikawana,These ads ran without a disclaimer,≤100
102207356046852,京城の茶 Jing Cheng Tea Cafe 2.0,These ads ran without a disclaimer,≤100
1440895676190309,Hiredly,These ads ran without a disclaimer,≤100
101258662801377,TokMin 4 P132 Port Dickson,Ahmad Nazib Bin Ismail,≤100
742420792571349,Vase.ai,These ads ran without a disclaimer,≤100
106217881913074,Parti Bangsa Malaysia Rasmi,Mohd Zaihan Bin M Zainal,≤100
100198128017007,Ruddy Awah,Mohd Yusuf Ahmad Shukri,≤100
102509259287053,Hj Japar Awang,These ads ran without a disclaimer,≤100
844386315584131,Volvo Construction Equipment,These ads ran without a disclaimer,≤100
751368001735806,Harapan Parlimen Klang,Harapan Parlimen Klang,≤100
102931825658951,Kebangkitan Kuala Selangor,Kebangkitan Kuala Selangor,≤100
2130294393928984,宏泰堂中医 Hong Thai Health Care Centre,These ads ran without a disclaimer,≤100
511491672301246,Eastspring Investments Berhad,These ads ran without a disclaimer,≤100
107370152075293,Kredit Komuniti MQ-By Sara,These ads ran without a disclaimer,≤100
658960187520112,Datin Paduka Che Asmah Ibrahim,These ads ran without a disclaimer,≤100
105554648936539,Dato' Dr. Janathan Kandok,These ads ran without a disclaimer,≤100
103191215887092,Sultanggmedia,These ads ran without a disclaimer,≤100
109574047555184,AE zimmer Sdn Bhd,These ads ran without a disclaimer,≤100
170761103009938,Wong Yuee Harng 王宇航,Wong Yuee Harng 王宇航,≤100
166640726804943,Multaqa Asatizah & Du'at (MURSHID),These ads ran without a disclaimer,≤100
302591269771184,周世扬 chew SEH yong,These ads ran without a disclaimer,≤100
103066549273692,𝐏𝐄𝐑𝐊𝐇𝐈𝐃𝐌𝐀𝐓𝐀𝐍 𝐖𝐀𝐍𝐆 𝐀𝐉𝐀𝐈𝐁,These ads ran without a disclaimer,≤100
101450968245869,Thien Moc Huong - Agarwood Jewelry,These ads ran without a disclaimer,≤100
106011132335743,Parlimen P167 Kudat,Portal Mudah,≤100
220524935369705,Isham Jalil,Isham Jalil,≤100
103654025706555,武侯府 Wu Hou Fu Hot Pot-Kepong,These ads ran without a disclaimer,≤100
718352778222402,KEADILAN Pulau Pinang,Abdul Rahim Bin Abdul Rani,≤100
2105177903075219,Rabbit Hole,Rabbit Hole,≤100
108403275400021,Syaiful Izhan,These ads ran without a disclaimer,≤100
308887199758944,Kelab BSS.Official,Kelab BSS.Official,≤100
171533269548273,Perlis,Parti Amanah Negara Negeri Perlis,≤100
528262633921715,Pemuda PAS Shah Alam,Ahmad Ansarullah Bin Zulkifli,≤100
204862942932993,Nikkei Asia,These ads ran without a disclaimer,≤100
107219307740424,Maz Steven 阿水,These ads ran without a disclaimer,≤100
178027289283004,Lobak Merah,These ads ran without a disclaimer,≤100
102923599299969,Politik Positif,These ads ran without a disclaimer,≤100
528262633921715,Pemuda PAS Shah Alam,Mohd Huzaifah Bin Mokhtar,≤100
113515327496847,砂拉越网页设计,These ads ran without a disclaimer,≤100
268421883592980,Marisewa,These ads ran without a disclaimer,≤100
315603771494,Milaap,These ads ran without a disclaimer,≤100
110835283984363,Bersatu CAW PERNU,These ads ran without a disclaimer,≤100
265345800469382,Hyundai Motor Group,These ads ran without a disclaimer,≤100
100213641483919,Kly 国际潮流潮牌,These ads ran without a disclaimer,≤100
379259398752052,Pinkgreenhouse,These ads ran without a disclaimer,≤100
112371283921365,Hanif Jamaluddin,Hanif Jamaluddin,≤100
104384327999356,Lazie Indie,These ads ran without a disclaimer,≤100
100227286228638,sahabat.pal,These ads ran without a disclaimer,≤100
106224018941130,Aman Car Rental By Green Matrix,These ads ran without a disclaimer,≤100
107382207626058,R.Yuneswaran,These ads ran without a disclaimer,≤100
500106740034860,Beloved Baby,These ads ran without a disclaimer,≤100
105851604642565,AGM Pemborong & Runcit Rempah Ratus,These ads ran without a disclaimer,≤100
893966420668679,BEAMSTART,These ads ran without a disclaimer,≤100
106411242896429,Oscar Ling 林财耀,These ads ran without a disclaimer,≤100
828142697256377,Allied Coordinating Council of Islamic NGOs - ACCIN,These ads ran without a disclaimer,≤100
2492438910774280,Modos International,These ads ran without a disclaimer,≤100
125727931346248,Parlimen P207 Igan,Parlimen P207 Igan,≤100
216566245066825,Musawah,These ads ran without a disclaimer,≤100
109468500920861,Eblogerr,These ads ran without a disclaimer,≤100
110281044899408,Xtinct,These ads ran without a disclaimer,≤100
506583989515660,Anfaal Saari,These ads ran without a disclaimer,≤100
101526566105452,BN4 Segambut,These ads ran without a disclaimer,≤100
1761339554151097,Malaya CUBE Clothing,These ads ran without a disclaimer,≤100
1772535526329042,Friends Of Selangor,Friends Of Selangor,≤100
105664024806971,Pandai2 Pilih,Pandai2 Pilih,≤100
358705388233416,Aliansi Zero Waste Indonesia,These ads ran without a disclaimer,≤100
350513215930588,羅思輝 Lo Su Fui,These ads ran without a disclaimer,≤100
1653824431566261,BNforMalaysia.com,These ads ran without a disclaimer,≤100
310842332357980,Jom Sambung KPTM,These ads ran without a disclaimer,≤100
100182561801787,Ranau P.U,These ads ran without a disclaimer,≤100
384794779026045,Keadilan Cabang Kepala Batas,CH Global Empire,≤100
102847385151219,马来西亚女婿和成都母老虎,These ads ran without a disclaimer,≤100
111197990560008,The Fruits King 水果王,These ads ran without a disclaimer,≤100
101969449146680,nxt888,These ads ran without a disclaimer,≤100
1374482179517439,Ameerah Hulu Langat,These ads ran without a disclaimer,≤100
103770358555957,Hj. Nazree Yunus,These ads ran without a disclaimer,≤100
108455834674124,Selangor Represent,These ads ran without a disclaimer,≤100
104152481604873,Caricarz - Dunia Kereta,These ads ran without a disclaimer,≤100
105132452364282,Aura Jelita Collection,These ads ran without a disclaimer,≤100
419592724870820,Botak Nasi Lemak,These ads ran without a disclaimer,≤100
1427666570835392,Kobis Bunga Bakery,These ads ran without a disclaimer,≤100
107970748745205,Penerangan KeAdilan Negeri Sembilan,Edy Noor Bin Reduan,≤100
109322471986533,Mersing BN,These ads ran without a disclaimer,≤100
179531808860625,Claytan,These ads ran without a disclaimer,≤100
122706857750802,平民命理风水老师,These ads ran without a disclaimer,≤100
115255390173990,Nasi Kandar Ikram,These ads ran without a disclaimer,≤100
158146174315602,Lion Alan Thoo,These ads ran without a disclaimer,≤100
105030268864653,Msia Landed Specialist 无冕之王,These ads ran without a disclaimer,≤100
100601478794003,Bakri Jamaluddin,Najah Bahiah Binti Mohd Nasir,≤100
106256777922958,SEA Today News,These ads ran without a disclaimer,≤100
268403803507940,MHN AUTO Services,These ads ran without a disclaimer,≤100
104186555276619,Dato Salleh Saidin,These ads ran without a disclaimer,≤100
106976804006418,SJKC Siputeh埔地华小,These ads ran without a disclaimer,≤100
418111285431277,Dr Dzul 4 Kuala Selangor,Ahmad Fauzi Bin Badron,≤100
107755787741929,Your Girl Yogurt Cafe,These ads ran without a disclaimer,≤100
158435150866099,Teo Nie Ching (张念群),Teo Nie Ching (张念群),≤100
106381638408618,Annamalai Adiyaar Annadhanam,These ads ran without a disclaimer,≤100
128946014490030,Al-Faqir Ustaz Muhammad Luqman - Original,These ads ran without a disclaimer,≤100
748135665373077,Karupaiya Mutusami,Parti Keadilan Rakyat,≤100
111289317302356,Caricarz.com,These ads ran without a disclaimer,≤100
574303375968632,Pejabat Tenaga Kerja Bakun,These ads ran without a disclaimer,≤100
330451017046844,Amirudin Shari,Amirudin Shari,≤100
258949817890692,Southeast Asian Network of Civil Society Organisations,These ads ran without a disclaimer,≤100
102504499335336,Ricky & Taka,These ads ran without a disclaimer,≤100
109074175331142,MB88 0174,These ads ran without a disclaimer,≤100
101835646077102,asean.youth.forum,These ads ran without a disclaimer,≤100
427890654441773,Hitachi Cooling & Heating Global,These ads ran without a disclaimer,≤100
101978933230493,DHL,These ads ran without a disclaimer,≤100
412409048849179,Behold Israel,These ads ran without a disclaimer,≤100
229584730414018,VenSai Enterprises Inc.,These ads ran without a disclaimer,≤100
463704000312151,Videonewsharing,These ads ran without a disclaimer,≤100
2092924957605425,Solis,These ads ran without a disclaimer,≤100
107034748133517,emmapoppyart,These ads ran without a disclaimer,≤100
204740833658478,Exness careers,These ads ran without a disclaimer,≤100
1426949024217365,The New Arab,These ads ran without a disclaimer,≤100
134278719946186,Bayer,These ads ran without a disclaimer,≤100
8539814909,International Animal Rescue,These ads ran without a disclaimer,≤100
103179452214065,Nerob Pikash,These ads ran without a disclaimer,≤100
113550137083668,AちゃんのChinaNow,These ads ran without a disclaimer,≤100
105289512392424,sahabatpal.malaysia,These ads ran without a disclaimer,≤100
653304151485828,Bloomberg Asia,These ads ran without a disclaimer,≤100
100124386254777,4D Best Tips,These ads ran without a disclaimer,≤100
29056789480,Project Syndicate,These ads ran without a disclaimer,≤100
112192393947217,Cleanup: Phone Storage Cleaner,These ads ran without a disclaimer,≤100
103494587696861,Life Pattern Korea,These ads ran without a disclaimer,≤100
121350964566751,DHL Motorsports,These ads ran without a disclaimer,≤100
136176823413276,Eco-Business,These ads ran without a disclaimer,≤100
266486943771657,講波體育台,These ads ran without a disclaimer,≤100
93889432933,CNA,These ads ran without a disclaimer,≤100
108321608468301,anurag.m16,These ads ran without a disclaimer,≤100
565225540184937,CGTN,These ads ran without a disclaimer,≤100
108622511977624,Dzncux.com-zdaw1,These ads ran without a disclaimer,≤100
869663783106067,הצוק-מסעדת שף,These ads ran without a disclaimer,≤100
112704738311639,bravanft,These ads ran without a disclaimer,≤100
102565298837770,lollauren,These ads ran without a disclaimer,≤100
503443566392334,Zurich,These ads ran without a disclaimer,≤100
1415473095360659,Soul Hooked on Food ｜Tiffany L.,These ads ran without a disclaimer,≤100
111292048976247,SEATCA,These ads ran without a disclaimer,≤100
706061016415258,Arabian Organics,These ads ran without a disclaimer,≤100
133011330047790,黃婉曼icy wong yuen man,These ads ran without a disclaimer,≤100
174532709290967,FBS Markets Inc.,These ads ran without a disclaimer,≤100
2547423648603867,Energy Tracker Asia,These ads ran without a disclaimer,≤100
282808121926963,新闻深呼吸 8world Stories,These ads ran without a disclaimer,≤100
105448452269780,Lifestylecog,These ads ran without a disclaimer,≤100
145327659223282,Nature Index,These ads ran without a disclaimer,≤100
793669414089309,Perjuangan Pekerja Malaysia,These ads ran without a disclaimer,≤100
103886725073257,Kpop4Planet,These ads ran without a disclaimer,≤100
284370804968723,"Croatian service, China radio International",These ads ran without a disclaimer,≤100
1744911689126391,12up,These ads ran without a disclaimer,≤100
104173202230156,eTower,These ads ran without a disclaimer,≤100
9181619833,CES,These ads ran without a disclaimer,≤100
1785368905093518,PastFactory,These ads ran without a disclaimer,≤100
191347651290,China Daily,These ads ran without a disclaimer,≤100
75608370019,United States Institute of Peace,These ads ran without a disclaimer,≤100
1003367356437518,Rice Media,These ads ran without a disclaimer,≤100
392751580741132,Airbus,These ads ran without a disclaimer,≤100
1837494459804638,勁揪,These ads ran without a disclaimer,≤100
102202384790269,DiFluid,These ads ran without a disclaimer,≤100
95775573753,Frontiers,These ads ran without a disclaimer,≤100
115121535188191,Economist Impact events,These ads ran without a disclaimer,≤100
100558102807167,maah__shad,These ads ran without a disclaimer,≤100
842108685901659,Xi's Moments,These ads ran without a disclaimer,≤100
109501631856985,Gencestyle,These ads ran without a disclaimer,≤100
208371683037269,NBCU Catalyst,These ads ran without a disclaimer,≤100
226406520645,YSL Beauty,These ads ran without a disclaimer,≤100
110544031660373,Enjoy Love Story,These ads ran without a disclaimer,≤100
393304404377707,中華人民共和國外交部駐香港特別行政區特派員公署,These ads ran without a disclaimer,≤100
793541217464814,Cisco Global Problem Solver Challenge,These ads ran without a disclaimer,≤100
1520153948249803,"Jiangsu, China",These ads ran without a disclaimer,≤100
179488829335875,CircleDNA,These ads ran without a disclaimer,≤100
112790714941028,Wolf 小説夢,These ads ran without a disclaimer,≤100
1579979498952205,Better Shelter,These ads ran without a disclaimer,≤100
1452232881531908,UNICEF East Asia & Pacific,These ads ran without a disclaimer,≤100
104488215698110,Malaysia bast Tips,These ads ran without a disclaimer,≤100
105357582347726,葡萄小說,These ads ran without a disclaimer,≤100
285530825204,Klitschko,These ads ran without a disclaimer,≤100
108810171707313,Word Worth,These ads ran without a disclaimer,≤100
526079487415848,XCMG Group,These ads ran without a disclaimer,≤100
103992878358588,ScoutAsia by Nikkei and The Financial Times,These ads ran without a disclaimer,≤100
947141812042694,EGYPS - Egypt Petroleum Show,These ads ran without a disclaimer,≤100
107421908766723,Whale hash,These ads ran without a disclaimer,≤100
102389009231967,Kubaca JJ,These ads ran without a disclaimer,≤100
119324734165,YourLifeCom,These ads ran without a disclaimer,≤100
464996406869911,Yanie Yanson,These ads ran without a disclaimer,≤100
169084273164941,International marine coatings,These ads ran without a disclaimer,≤100
107517738710011,專業老中醫,These ads ran without a disclaimer,≤100
301073133588065,Community for Environmental Management and Climate Change,These ads ran without a disclaimer,≤100
108628808645750,B Estate,These ads ran without a disclaimer,≤100
381024579067518,China Daily Sci-Tech,These ads ran without a disclaimer,≤100
362460873844615,Alumni Politecnico di Milano,These ads ran without a disclaimer,≤100
125279958350,GIVE.asia,These ads ran without a disclaimer,≤100
220832481274508,Premier League,These ads ran without a disclaimer,≤100
316004665155000,SAP,These ads ran without a disclaimer,≤100
598705943508458,ADB Publications,These ads ran without a disclaimer,≤100
821430017924241,Sungrow,These ads ran without a disclaimer,≤100
112245054862768,Climate Fact Checks,These ads ran without a disclaimer,≤100
102109935792410,Amsal-amsal Salomo - Hikmah Tuhan untuk Kehidupan,These ads ran without a disclaimer,≤100
175755689129519,Tech in Asia,These ads ran without a disclaimer,≤100
103733191524431,Liuxininbeijing,These ads ran without a disclaimer,≤100
1733041533672667,"Громадське об'єднання ""Українці В'єтнаму""",These ads ran without a disclaimer,≤100
109668887852216,全民國家安全教育日,These ads ran without a disclaimer,≤100
481318695969211,Wild For Change,These ads ran without a disclaimer,≤100
103590738209058,Maria Clara,These ads ran without a disclaimer,≤100
106125296095006,East-West Seed,These ads ran without a disclaimer,≤100
156514087702491,Lancôme,These ads ran without a disclaimer,≤100
